;;;;;;;;;;;;;;;;;PROMEDIO
26/06/2017 22:13;402;26/06/2017 22:13;447;26/06/2017 22:13;463;26/06/2017 22:13;423;;26/06/2017 22:13;0,146049926;26/06/2017 22:13;0,129603418;26/06/2017 22:13;0,124152307;26/06/2017 22:13;0,138157312;0,137936885
26/06/2017 22:13;401;26/06/2017 22:13;449;26/06/2017 22:13;464;26/06/2017 22:13;423;;26/06/2017 22:13;0,146435979;26/06/2017 22:13;0,128911452;26/06/2017 22:13;0,123817894;26/06/2017 22:13;0,138157312;0,137834914
26/06/2017 22:13;403;26/06/2017 22:13;449;26/06/2017 22:13;465;26/06/2017 22:13;425;;26/06/2017 22:13;0,145664833;26/06/2017 22:13;0,128911452;26/06/2017 22:13;0,123484202;26/06/2017 22:13;0,137426179;0,137334155
26/06/2017 22:13;404;26/06/2017 22:13;448;26/06/2017 22:13;464;26/06/2017 22:13;424;;26/06/2017 22:13;0,145280694;26/06/2017 22:13;0,129257049;26/06/2017 22:13;0,123817894;26/06/2017 22:13;0,137791314;0,137443019
26/06/2017 22:13;403;26/06/2017 22:13;449;26/06/2017 22:13;464;26/06/2017 22:13;423;;26/06/2017 22:13;0,145664833;26/06/2017 22:13;0,128911452;26/06/2017 22:13;0,123817894;26/06/2017 22:13;0,138157312;0,137577866
26/06/2017 22:13;402;26/06/2017 22:13;450;26/06/2017 22:13;466;26/06/2017 22:14;425;;26/06/2017 22:13;0,146049926;26/06/2017 22:13;0,128566625;26/06/2017 22:13;0,123151227;26/06/2017 22:14;0,137426179;0,137347577
26/06/2017 22:13;405;26/06/2017 22:13;449;26/06/2017 22:13;463;26/06/2017 22:14;423;;26/06/2017 22:13;0,144897505;26/06/2017 22:13;0,128911452;26/06/2017 22:13;0,124152307;26/06/2017 22:14;0,138157312;0,13732209
26/06/2017 22:13;402;26/06/2017 22:13;449;26/06/2017 22:13;464;26/06/2017 22:14;424;;26/06/2017 22:13;0,146049926;26/06/2017 22:13;0,128911452;26/06/2017 22:13;0,123817894;26/06/2017 22:14;0,137791314;0,137584231
26/06/2017 22:13;403;26/06/2017 22:13;451;26/06/2017 22:14;465;26/06/2017 22:14;423;;26/06/2017 22:13;0,145664833;26/06/2017 22:13;0,128222562;26/06/2017 22:14;0,123484202;26/06/2017 22:14;0,138157312;0,137348236
26/06/2017 22:14;403;26/06/2017 22:13;449;26/06/2017 22:14;463;26/06/2017 22:14;425;;26/06/2017 22:14;0,145664833;26/06/2017 22:13;0,128911452;26/06/2017 22:14;0,124152307;26/06/2017 22:14;0,137426179;0,137334155
26/06/2017 22:14;401;26/06/2017 22:13;449;26/06/2017 22:14;464;26/06/2017 22:14;424;;26/06/2017 22:14;0,146435979;26/06/2017 22:13;0,128911452;26/06/2017 22:14;0,123817894;26/06/2017 22:14;0,137791314;0,137712915
26/06/2017 22:14;402;26/06/2017 22:14;450;26/06/2017 22:14;464;26/06/2017 22:14;424;;26/06/2017 22:14;0,146049926;26/06/2017 22:14;0,128566625;26/06/2017 22:14;0,123817894;26/06/2017 22:14;0,137791314;0,137469288
26/06/2017 22:14;403;26/06/2017 22:14;448;26/06/2017 22:14;462;26/06/2017 22:14;423;;26/06/2017 22:14;0,145664833;26/06/2017 22:14;0,129257049;26/06/2017 22:14;0,124487442;26/06/2017 22:14;0,138157312;0,137693065
26/06/2017 22:14;401;26/06/2017 22:14;449;26/06/2017 22:14;464;26/06/2017 22:14;427;;26/06/2017 22:14;0,146435979;26/06/2017 22:14;0,128911452;26/06/2017 22:14;0,123817894;26/06/2017 22:14;0,136698478;0,137348636
26/06/2017 22:14;403;26/06/2017 22:14;449;26/06/2017 22:14;464;26/06/2017 22:14;424;;26/06/2017 22:14;0,145664833;26/06/2017 22:14;0,128911452;26/06/2017 22:14;0,123817894;26/06/2017 22:14;0,137791314;0,137455867
26/06/2017 22:14;403;26/06/2017 22:14;447;26/06/2017 22:14;464;26/06/2017 22:14;425;;26/06/2017 22:14;0,145664833;26/06/2017 22:14;0,129603418;26/06/2017 22:14;0,123817894;26/06/2017 22:14;0,137426179;0,13756481
26/06/2017 22:14;401;26/06/2017 22:14;450;26/06/2017 22:14;466;26/06/2017 22:14;426;;26/06/2017 22:14;0,146435979;26/06/2017 22:14;0,128566625;26/06/2017 22:14;0,123151227;26/06/2017 22:14;0,137061901;0,137354835
26/06/2017 22:14;404;26/06/2017 22:14;450;26/06/2017 22:14;463;26/06/2017 22:15;423;;26/06/2017 22:14;0,145280694;26/06/2017 22:14;0,128566625;26/06/2017 22:14;0,124152307;26/06/2017 22:15;0,138157312;0,137334877
26/06/2017 22:14;402;26/06/2017 22:14;448;26/06/2017 22:14;464;26/06/2017 22:15;425;;26/06/2017 22:14;0,146049926;26/06/2017 22:14;0,129257049;26/06/2017 22:14;0,123817894;26/06/2017 22:15;0,137426179;0,137577718
26/06/2017 22:14;403;26/06/2017 22:14;451;26/06/2017 22:14;465;26/06/2017 22:15;424;;26/06/2017 22:14;0,145664833;26/06/2017 22:14;0,128222562;26/06/2017 22:14;0,123484202;26/06/2017 22:15;0,137791314;0,137226237
26/06/2017 22:14;404;26/06/2017 22:14;449;26/06/2017 22:15;463;26/06/2017 22:15;423;;26/06/2017 22:14;0,145280694;26/06/2017 22:14;0,128911452;26/06/2017 22:15;0,124152307;26/06/2017 22:15;0,138157312;0,13744982
26/06/2017 22:15;402;26/06/2017 22:14;449;26/06/2017 22:15;464;26/06/2017 22:15;425;;26/06/2017 22:15;0,146049926;26/06/2017 22:14;0,128911452;26/06/2017 22:15;0,123817894;26/06/2017 22:15;0,137426179;0,137462519
26/06/2017 22:15;404;26/06/2017 22:14;450;26/06/2017 22:15;465;26/06/2017 22:15;426;;26/06/2017 22:15;0,145280694;26/06/2017 22:14;0,128566625;26/06/2017 22:15;0,123484202;26/06/2017 22:15;0,137061901;0,13696974
26/06/2017 22:15;403;26/06/2017 22:15;449;26/06/2017 22:15;462;26/06/2017 22:15;425;;26/06/2017 22:15;0,145664833;26/06/2017 22:15;0,128911452;26/06/2017 22:15;0,124487442;26/06/2017 22:15;0,137426179;0,137334155
26/06/2017 22:15;401;26/06/2017 22:15;450;26/06/2017 22:15;464;26/06/2017 22:15;423;;26/06/2017 22:15;0,146435979;26/06/2017 22:15;0,128566625;26/06/2017 22:15;0,123817894;26/06/2017 22:15;0,138157312;0,137719972
26/06/2017 22:15;403;26/06/2017 22:15;450;26/06/2017 22:15;465;26/06/2017 22:15;425;;26/06/2017 22:15;0,145664833;26/06/2017 22:15;0,128566625;26/06/2017 22:15;0,123484202;26/06/2017 22:15;0,137426179;0,137219212
26/06/2017 22:15;404;26/06/2017 22:15;449;26/06/2017 22:15;464;26/06/2017 22:15;425;;26/06/2017 22:15;0,145280694;26/06/2017 22:15;0,128911452;26/06/2017 22:15;0,123817894;26/06/2017 22:15;0,137426179;0,137206108
26/06/2017 22:15;403;26/06/2017 22:15;450;26/06/2017 22:15;464;26/06/2017 22:15;425;;26/06/2017 22:15;0,145664833;26/06/2017 22:15;0,128566625;26/06/2017 22:15;0,123817894;26/06/2017 22:15;0,137426179;0,137219212
26/06/2017 22:15;402;26/06/2017 22:15;451;26/06/2017 22:15;464;26/06/2017 22:15;424;;26/06/2017 22:15;0,146049926;26/06/2017 22:15;0,128222562;26/06/2017 22:15;0,123817894;26/06/2017 22:15;0,137791314;0,137354601
26/06/2017 22:15;403;26/06/2017 22:15;450;26/06/2017 22:15;464;26/06/2017 22:16;424;;26/06/2017 22:15;0,145664833;26/06/2017 22:15;0,128566625;26/06/2017 22:15;0,123817894;26/06/2017 22:16;0,137791314;0,137340924
26/06/2017 22:15;404;26/06/2017 22:15;449;26/06/2017 22:15;464;26/06/2017 22:16;426;;26/06/2017 22:15;0,145280694;26/06/2017 22:15;0,128911452;26/06/2017 22:15;0,123817894;26/06/2017 22:16;0,137061901;0,137084683
26/06/2017 22:15;403;26/06/2017 22:15;450;26/06/2017 22:15;464;26/06/2017 22:16;425;;26/06/2017 22:15;0,145664833;26/06/2017 22:15;0,128566625;26/06/2017 22:15;0,123817894;26/06/2017 22:16;0,137426179;0,137219212
26/06/2017 22:15;403;26/06/2017 22:15;451;26/06/2017 22:16;465;26/06/2017 22:16;425;;26/06/2017 22:15;0,145664833;26/06/2017 22:15;0,128222562;26/06/2017 22:16;0,123484202;26/06/2017 22:16;0,137426179;0,137104525
26/06/2017 22:16;404;26/06/2017 22:15;450;26/06/2017 22:16;466;26/06/2017 22:16;424;;26/06/2017 22:16;0,145280694;26/06/2017 22:15;0,128566625;26/06/2017 22:16;0,123151227;26/06/2017 22:16;0,137791314;0,137212878
26/06/2017 22:16;404;26/06/2017 22:15;449;26/06/2017 22:16;464;26/06/2017 22:16;427;;26/06/2017 22:16;0,145280694;26/06/2017 22:15;0,128911452;26/06/2017 22:16;0,123817894;26/06/2017 22:16;0,136698478;0,136963541
26/06/2017 22:16;404;26/06/2017 22:16;450;26/06/2017 22:16;464;26/06/2017 22:16;425;;26/06/2017 22:16;0,145280694;26/06/2017 22:16;0,128566625;26/06/2017 22:16;0,123817894;26/06/2017 22:16;0,137426179;0,137091166
26/06/2017 22:16;403;26/06/2017 22:16;451;26/06/2017 22:16;464;26/06/2017 22:16;423;;26/06/2017 22:16;0,145664833;26/06/2017 22:16;0,128222562;26/06/2017 22:16;0,123817894;26/06/2017 22:16;0,138157312;0,137348236
26/06/2017 22:16;403;26/06/2017 22:16;451;26/06/2017 22:16;466;26/06/2017 22:16;425;;26/06/2017 22:16;0,145664833;26/06/2017 22:16;0,128222562;26/06/2017 22:16;0,123151227;26/06/2017 22:16;0,137426179;0,137104525
26/06/2017 22:16;405;26/06/2017 22:16;450;26/06/2017 22:16;465;26/06/2017 22:16;425;;26/06/2017 22:16;0,144897505;26/06/2017 22:16;0,128566625;26/06/2017 22:16;0,123484202;26/06/2017 22:16;0,137426179;0,136963436
26/06/2017 22:16;404;26/06/2017 22:16;450;26/06/2017 22:16;464;26/06/2017 22:16;424;;26/06/2017 22:16;0,145280694;26/06/2017 22:16;0,128566625;26/06/2017 22:16;0,123817894;26/06/2017 22:16;0,137791314;0,137212878
26/06/2017 22:16;401;26/06/2017 22:16;452;26/06/2017 22:16;464;26/06/2017 22:16;425;;26/06/2017 22:16;0,146435979;26/06/2017 22:16;0,127879262;26/06/2017 22:16;0,123817894;26/06/2017 22:16;0,137426179;0,13724714
26/06/2017 22:16;404;26/06/2017 22:16;450;26/06/2017 22:16;465;26/06/2017 22:17;427;;26/06/2017 22:16;0,145280694;26/06/2017 22:16;0,128566625;26/06/2017 22:16;0,123484202;26/06/2017 22:17;0,136698478;0,136848599
26/06/2017 22:16;403;26/06/2017 22:16;449;26/06/2017 22:16;464;26/06/2017 22:17;425;;26/06/2017 22:16;0,145664833;26/06/2017 22:16;0,128911452;26/06/2017 22:16;0,123817894;26/06/2017 22:17;0,137426179;0,137334155
26/06/2017 22:16;404;26/06/2017 22:16;451;26/06/2017 22:16;465;26/06/2017 22:17;425;;26/06/2017 22:16;0,145280694;26/06/2017 22:16;0,128222562;26/06/2017 22:16;0,123484202;26/06/2017 22:17;0,137426179;0,136976478
26/06/2017 22:16;404;26/06/2017 22:16;451;26/06/2017 22:17;465;26/06/2017 22:17;425;;26/06/2017 22:16;0,145280694;26/06/2017 22:16;0,128222562;26/06/2017 22:17;0,123484202;26/06/2017 22:17;0,137426179;0,136976478
26/06/2017 22:17;405;26/06/2017 22:16;450;26/06/2017 22:17;465;26/06/2017 22:17;425;;26/06/2017 22:17;0,144897505;26/06/2017 22:16;0,128566625;26/06/2017 22:17;0,123484202;26/06/2017 22:17;0,137426179;0,136963436
26/06/2017 22:17;404;26/06/2017 22:16;450;26/06/2017 22:17;465;26/06/2017 22:17;427;;26/06/2017 22:17;0,145280694;26/06/2017 22:16;0,128566625;26/06/2017 22:17;0,123484202;26/06/2017 22:17;0,136698478;0,136848599
26/06/2017 22:17;405;26/06/2017 22:17;453;26/06/2017 22:17;464;26/06/2017 22:17;424;;26/06/2017 22:17;0,144897505;26/06/2017 22:17;0,127536721;26/06/2017 22:17;0,123817894;26/06/2017 22:17;0,137791314;0,136741847
26/06/2017 22:17;404;26/06/2017 22:17;451;26/06/2017 22:17;463;26/06/2017 22:17;425;;26/06/2017 22:17;0,145280694;26/06/2017 22:17;0,128222562;26/06/2017 22:17;0,124152307;26/06/2017 22:17;0,137426179;0,136976478
26/06/2017 22:17;402;26/06/2017 22:17;451;26/06/2017 22:17;466;26/06/2017 22:17;426;;26/06/2017 22:17;0,146049926;26/06/2017 22:17;0,128222562;26/06/2017 22:17;0,123151227;26/06/2017 22:17;0,137061901;0,137111463
26/06/2017 22:17;406;26/06/2017 22:17;451;26/06/2017 22:17;464;26/06/2017 22:17;426;;26/06/2017 22:17;0,14451526;26/06/2017 22:17;0,128222562;26/06/2017 22:17;0,123817894;26/06/2017 22:17;0,137061901;0,136599908
26/06/2017 22:17;403;26/06/2017 22:17;449;26/06/2017 22:17;465;26/06/2017 22:17;427;;26/06/2017 22:17;0,145664833;26/06/2017 22:17;0,128911452;26/06/2017 22:17;0,123484202;26/06/2017 22:17;0,136698478;0,137091588
26/06/2017 22:17;404;26/06/2017 22:17;452;26/06/2017 22:17;465;26/06/2017 22:17;425;;26/06/2017 22:17;0,145280694;26/06/2017 22:17;0,127879262;26/06/2017 22:17;0,123484202;26/06/2017 22:17;0,137426179;0,136862045
26/06/2017 22:17;404;26/06/2017 22:17;450;26/06/2017 22:17;464;26/06/2017 22:18;426;;26/06/2017 22:17;0,145280694;26/06/2017 22:17;0,128566625;26/06/2017 22:17;0,123817894;26/06/2017 22:18;0,137061901;0,13696974
26/06/2017 22:17;404;26/06/2017 22:17;451;26/06/2017 22:17;466;26/06/2017 22:18;426;;26/06/2017 22:17;0,145280694;26/06/2017 22:17;0,128222562;26/06/2017 22:17;0,123151227;26/06/2017 22:18;0,137061901;0,136855053
26/06/2017 22:17;406;26/06/2017 22:17;451;26/06/2017 22:17;464;26/06/2017 22:18;424;;26/06/2017 22:17;0,14451526;26/06/2017 22:17;0,128222562;26/06/2017 22:17;0,123817894;26/06/2017 22:18;0,137791314;0,136843046
26/06/2017 22:17;404;26/06/2017 22:17;452;26/06/2017 22:18;465;26/06/2017 22:18;429;;26/06/2017 22:17;0,145280694;26/06/2017 22:17;0,127879262;26/06/2017 22:18;0,123484202;26/06/2017 22:18;0,135974178;0,136378045
26/06/2017 22:18;404;26/06/2017 22:17;452;26/06/2017 22:18;465;26/06/2017 22:18;425;;26/06/2017 22:18;0,145280694;26/06/2017 22:17;0,127879262;26/06/2017 22:18;0,123484202;26/06/2017 22:18;0,137426179;0,136862045
26/06/2017 22:18;405;26/06/2017 22:17;452;26/06/2017 22:18;464;26/06/2017 22:18;426;;26/06/2017 22:18;0,144897505;26/06/2017 22:17;0,127879262;26/06/2017 22:18;0,123817894;26/06/2017 22:18;0,137061901;0,136612889
26/06/2017 22:18;403;26/06/2017 22:18;452;26/06/2017 22:18;467;26/06/2017 22:18;426;;26/06/2017 22:18;0,145664833;26/06/2017 22:18;0,127879262;26/06/2017 22:18;0,122818965;26/06/2017 22:18;0,137061901;0,136868665
26/06/2017 22:18;407;26/06/2017 22:18;451;26/06/2017 22:18;465;26/06/2017 22:18;424;;26/06/2017 22:18;0,144133956;26/06/2017 22:18;0,128222562;26/06/2017 22:18;0,123484202;26/06/2017 22:18;0,137791314;0,136715944
26/06/2017 22:18;405;26/06/2017 22:18;450;26/06/2017 22:18;465;26/06/2017 22:18;429;;26/06/2017 22:18;0,144897505;26/06/2017 22:18;0,128566625;26/06/2017 22:18;0,123484202;26/06/2017 22:18;0,135974178;0,136479436
26/06/2017 22:18;405;26/06/2017 22:18;455;26/06/2017 22:18;465;26/06/2017 22:18;426;;26/06/2017 22:18;0,144897505;26/06/2017 22:18;0,1268539;26/06/2017 22:18;0,123484202;26/06/2017 22:18;0,137061901;0,136271102
26/06/2017 22:18;405;26/06/2017 22:18;451;26/06/2017 22:18;463;26/06/2017 22:18;426;;26/06/2017 22:18;0,144897505;26/06/2017 22:18;0,128222562;26/06/2017 22:18;0,124152307;26/06/2017 22:18;0,137061901;0,136727323
26/06/2017 22:18;403;26/06/2017 22:18;452;26/06/2017 22:18;467;26/06/2017 22:18;426;;26/06/2017 22:18;0,145664833;26/06/2017 22:18;0,127879262;26/06/2017 22:18;0,122818965;26/06/2017 22:18;0,137061901;0,136868665
26/06/2017 22:18;407;26/06/2017 22:18;452;26/06/2017 22:18;465;26/06/2017 22:19;426;;26/06/2017 22:18;0,144133956;26/06/2017 22:18;0,127879262;26/06/2017 22:18;0,123484202;26/06/2017 22:19;0,137061901;0,136358373
26/06/2017 22:18;405;26/06/2017 22:18;450;26/06/2017 22:18;465;26/06/2017 22:19;428;;26/06/2017 22:18;0,144897505;26/06/2017 22:18;0,128566625;26/06/2017 22:18;0,123484202;26/06/2017 22:19;0,136335905;0,136600011
26/06/2017 22:18;405;26/06/2017 22:18;454;26/06/2017 22:18;466;26/06/2017 22:19;426;;26/06/2017 22:18;0,144897505;26/06/2017 22:18;0,127194934;26/06/2017 22:18;0,123151227;26/06/2017 22:19;0,137061901;0,13638478
26/06/2017 22:18;406;26/06/2017 22:18;452;26/06/2017 22:19;464;26/06/2017 22:19;426;;26/06/2017 22:18;0,14451526;26/06/2017 22:18;0,127879262;26/06/2017 22:19;0,123817894;26/06/2017 22:19;0,137061901;0,136485475
26/06/2017 22:19;404;26/06/2017 22:18;452;26/06/2017 22:19;466;26/06/2017 22:19;426;;26/06/2017 22:19;0,145280694;26/06/2017 22:18;0,127879262;26/06/2017 22:19;0,123151227;26/06/2017 22:19;0,137061901;0,136740619
26/06/2017 22:19;406;26/06/2017 22:18;452;26/06/2017 22:19;465;26/06/2017 22:19;426;;26/06/2017 22:19;0,14451526;26/06/2017 22:18;0,127879262;26/06/2017 22:19;0,123484202;26/06/2017 22:19;0,137061901;0,136485475
26/06/2017 22:19;404;26/06/2017 22:19;452;26/06/2017 22:19;466;26/06/2017 22:19;427;;26/06/2017 22:19;0,145280694;26/06/2017 22:19;0,127879262;26/06/2017 22:19;0,123151227;26/06/2017 22:19;0,136698478;0,136619478
26/06/2017 22:19;405;26/06/2017 22:19;453;26/06/2017 22:19;466;26/06/2017 22:19;424;;26/06/2017 22:19;0,144897505;26/06/2017 22:19;0,127536721;26/06/2017 22:19;0,123151227;26/06/2017 22:19;0,137791314;0,136741847
26/06/2017 22:19;406;26/06/2017 22:19;451;26/06/2017 22:19;466;26/06/2017 22:19;427;;26/06/2017 22:19;0,14451526;26/06/2017 22:19;0,128222562;26/06/2017 22:19;0,123151227;26/06/2017 22:19;0,136698478;0,136478767
26/06/2017 22:19;405;26/06/2017 22:19;452;26/06/2017 22:19;466;26/06/2017 22:19;426;;26/06/2017 22:19;0,144897505;26/06/2017 22:19;0,127879262;26/06/2017 22:19;0,123151227;26/06/2017 22:19;0,137061901;0,136612889
26/06/2017 22:19;406;26/06/2017 22:19;452;26/06/2017 22:19;465;26/06/2017 22:19;426;;26/06/2017 22:19;0,14451526;26/06/2017 22:19;0,127879262;26/06/2017 22:19;0,123484202;26/06/2017 22:19;0,137061901;0,136485475
26/06/2017 22:19;404;26/06/2017 22:19;452;26/06/2017 22:19;465;26/06/2017 22:19;428;;26/06/2017 22:19;0,145280694;26/06/2017 22:19;0,127879262;26/06/2017 22:19;0,123484202;26/06/2017 22:19;0,136335905;0,13649862
26/06/2017 22:19;405;26/06/2017 22:19;454;26/06/2017 22:19;466;26/06/2017 22:20;426;;26/06/2017 22:19;0,144897505;26/06/2017 22:19;0,127194934;26/06/2017 22:19;0,123151227;26/06/2017 22:20;0,137061901;0,13638478
26/06/2017 22:19;406;26/06/2017 22:19;451;26/06/2017 22:19;464;26/06/2017 22:20;427;;26/06/2017 22:19;0,14451526;26/06/2017 22:19;0,128222562;26/06/2017 22:19;0,123817894;26/06/2017 22:20;0,136698478;0,136478767
26/06/2017 22:19;404;26/06/2017 22:19;453;26/06/2017 22:19;467;26/06/2017 22:20;427;;26/06/2017 22:19;0,145280694;26/06/2017 22:19;0,127536721;26/06/2017 22:19;0,122818965;26/06/2017 22:20;0,136698478;0,136505297
26/06/2017 22:19;407;26/06/2017 22:19;452;26/06/2017 22:20;465;26/06/2017 22:20;426;;26/06/2017 22:19;0,144133956;26/06/2017 22:19;0,127879262;26/06/2017 22:20;0,123484202;26/06/2017 22:20;0,137061901;0,136358373
26/06/2017 22:20;405;26/06/2017 22:19;452;26/06/2017 22:20;465;26/06/2017 22:20;430;;26/06/2017 22:20;0,144897505;26/06/2017 22:19;0,127879262;26/06/2017 22:20;0,123484202;26/06/2017 22:20;0,135613293;0,13613002
26/06/2017 22:20;405;26/06/2017 22:19;454;26/06/2017 22:20;465;26/06/2017 22:20;427;;26/06/2017 22:20;0,144897505;26/06/2017 22:19;0,127194934;26/06/2017 22:20;0,123484202;26/06/2017 22:20;0,136698478;0,136263639
26/06/2017 22:20;406;26/06/2017 22:20;452;26/06/2017 22:20;464;26/06/2017 22:20;428;;26/06/2017 22:20;0,14451526;26/06/2017 22:20;0,127879262;26/06/2017 22:20;0,123817894;26/06/2017 22:20;0,136335905;0,136243476
26/06/2017 22:20;405;26/06/2017 22:20;453;26/06/2017 22:20;468;26/06/2017 22:20;429;;26/06/2017 22:20;0,144897505;26/06/2017 22:20;0,127536721;26/06/2017 22:20;0,122487414;26/06/2017 22:20;0,135974178;0,136136134
26/06/2017 22:20;408;26/06/2017 22:20;452;26/06/2017 22:20;466;26/06/2017 22:20;426;;26/06/2017 22:20;0,143753588;26/06/2017 22:20;0,127879262;26/06/2017 22:20;0,123151227;26/06/2017 22:20;0,137061901;0,136231584
26/06/2017 22:20;406;26/06/2017 22:20;451;26/06/2017 22:20;465;26/06/2017 22:20;427;;26/06/2017 22:20;0,14451526;26/06/2017 22:20;0,128222562;26/06/2017 22:20;0,123484202;26/06/2017 22:20;0,136698478;0,136478767
26/06/2017 22:20;406;26/06/2017 22:20;456;26/06/2017 22:20;466;26/06/2017 22:20;427;;26/06/2017 22:20;0,14451526;26/06/2017 22:20;0,126513615;26/06/2017 22:20;0,123151227;26/06/2017 22:20;0,136698478;0,135909118
26/06/2017 22:20;407;26/06/2017 22:20;453;26/06/2017 22:20;465;26/06/2017 22:20;425;;26/06/2017 22:20;0,144133956;26/06/2017 22:20;0,127536721;26/06/2017 22:20;0,123484202;26/06/2017 22:20;0,137426179;0,136365619
26/06/2017 22:20;405;26/06/2017 22:20;454;26/06/2017 22:20;465;26/06/2017 22:21;430;;26/06/2017 22:20;0,144897505;26/06/2017 22:20;0,127194934;26/06/2017 22:20;0,123484202;26/06/2017 22:21;0,135613293;0,135901911
26/06/2017 22:20;405;26/06/2017 22:20;455;26/06/2017 22:20;466;26/06/2017 22:21;427;;26/06/2017 22:20;0,144897505;26/06/2017 22:20;0,1268539;26/06/2017 22:20;0,123151227;26/06/2017 22:21;0,136698478;0,136149961
26/06/2017 22:20;407;26/06/2017 22:20;452;26/06/2017 22:20;464;26/06/2017 22:21;428;;26/06/2017 22:20;0,144133956;26/06/2017 22:20;0,127879262;26/06/2017 22:20;0,123817894;26/06/2017 22:21;0,136335905;0,136116374
26/06/2017 22:20;404;26/06/2017 22:20;453;26/06/2017 22:21;469;26/06/2017 22:21;427;;26/06/2017 22:20;0,145280694;26/06/2017 22:20;0,127536721;26/06/2017 22:21;0,122156571;26/06/2017 22:21;0,136698478;0,136505297
26/06/2017 22:21;409;26/06/2017 22:20;453;26/06/2017 22:21;466;26/06/2017 22:21;425;;26/06/2017 22:21;0,143374151;26/06/2017 22:20;0,127536721;26/06/2017 22:21;0,123151227;26/06/2017 22:21;0,137426179;0,13611235
26/06/2017 22:21;405;26/06/2017 22:20;452;26/06/2017 22:21;465;26/06/2017 22:21;430;;26/06/2017 22:21;0,144897505;26/06/2017 22:20;0,127879262;26/06/2017 22:21;0,123484202;26/06/2017 22:21;0,135613293;0,13613002
26/06/2017 22:21;406;26/06/2017 22:21;456;26/06/2017 22:21;466;26/06/2017 22:21;428;;26/06/2017 22:21;0,14451526;26/06/2017 22:21;0,126513615;26/06/2017 22:21;0,123151227;26/06/2017 22:21;0,136335905;0,13578826
26/06/2017 22:21;407;26/06/2017 22:21;453;26/06/2017 22:21;465;26/06/2017 22:21;428;;26/06/2017 22:21;0,144133956;26/06/2017 22:21;0,127536721;26/06/2017 22:21;0,123484202;26/06/2017 22:21;0,136335905;0,136002194
26/06/2017 22:21;404;26/06/2017 22:21;454;26/06/2017 22:21;468;26/06/2017 22:21;427;;26/06/2017 22:21;0,145280694;26/06/2017 22:21;0,127194934;26/06/2017 22:21;0,122487414;26/06/2017 22:21;0,136698478;0,136391369
26/06/2017 22:21;408;26/06/2017 22:21;453;26/06/2017 22:21;466;26/06/2017 22:21;425;;26/06/2017 22:21;0,143753588;26/06/2017 22:21;0,127536721;26/06/2017 22:21;0,123151227;26/06/2017 22:21;0,137426179;0,136238829
26/06/2017 22:21;406;26/06/2017 22:21;452;26/06/2017 22:21;466;26/06/2017 22:21;429;;26/06/2017 22:21;0,14451526;26/06/2017 22:21;0,127879262;26/06/2017 22:21;0,123151227;26/06/2017 22:21;0,135974178;0,1361229
26/06/2017 22:21;407;26/06/2017 22:21;456;26/06/2017 22:21;466;26/06/2017 22:21;427;;26/06/2017 22:21;0,144133956;26/06/2017 22:21;0,126513615;26/06/2017 22:21;0,123151227;26/06/2017 22:21;0,136698478;0,135782016
26/06/2017 22:21;406;26/06/2017 22:21;454;26/06/2017 22:21;464;26/06/2017 22:22;427;;26/06/2017 22:21;0,14451526;26/06/2017 22:21;0,127194934;26/06/2017 22:21;0,123817894;26/06/2017 22:22;0,136698478;0,136136224
